Time/s,Azimuth/deg,Zenith/deg
392001,58.542,90.37654
392321,310.43,85.1203
392641,208.14,81.9946
392961,100.85,83.9378
393281,350.31,81.3025
393601,247.34,76.16
393921,144.52,76.881
394241,34.215,76.903
394561,287.55,71.709
394881,187.41,70.135
395201,80.61,71.755
395521,330.43,67.911
395841,229.11,63.804
396161,127.23,65.366
396481,17.06,63.711
396801,271.32,57.688
397121,172.97,57.402
397441,66.882,58.262
397761,317.74,52.04
398081,218.88,48.35
398401,118.91,51.263
398721,11.009,48.021
399041,269.11,40.905
399361,173.52,43.737
399681,69.178,46.28
400001,326.13,40.04
400321,231.3,39.394
400641,128.54,46.522
400961,23.194,45.814
401281,286.7,42.536
401601,185.66,48.836
401921,76.947,53.343
402241,335.14,50.876
402561,236.93,53.372
402881,128.41,59.814
403201,20.777,59.689
403521,281.74,59.191
403841,177.48,64.749
404161,66.848,67.137
404481,323.54,65.344
404801,223.05,68.695
405121,113.66,73.079
405441,5.5633,71.804
405761,265.01,72.611
406081,159.62,77.978
406401,48.865,78.722
406721,304.78,77.507
407041,202.43,82.2701
407361,92.442,85.8065
407681,343.89,83.8459
408001,241.15,86.0078
408321,133.85,91.7535
408641,22.612,90.90676
408961,277,89.25225
409281,171.51,94.2516
409601,60.224,96.2532
409921,311.67,91.9079
410241,206.89,92.6431
410561,97.094,96.5042
410881,346.62,92.9106
411201,242.07,88.8685
411521,135.29,91.3503
411841,23.928,90.72647
412161,278.22,84.7657
412481,175.05,84.0469
412801,65.265,85.5051
413121,316.61,80.8705
413441,215.09,77.239
413761,109.41,78.982
414081,358.64,76.975
414401,255.11,71.842
414721,153.72,72.235
415041,44.211,72.64
415361,296.38,67.55
415681,196.69,65.468
416001,91.473,67.192
416321,340.91,63.443
416641,238.79,58.605
416961,138.68,60.006
417281,29.662,58.707
417601,282.97,51.902
417921,185.69,51.108
418241,81.917,52.939
418561,333.62,46.894
418881,235.03,42.227
419201,137.01,46.479
419521,30.951,45.309
419841,290.48,38.34
420161,194.97,41.501
420481,90.28,46.669
420801,347.52,42.782
421121,252.26,42.022
421441,147.93,49.667
421761,40.669,51.078
422081,302.34,48.588
422401,201.32,53.828
422721,91.447,58.829
423041,347.28,57.124
423361,248.69,58.822
423681,140.91,64.746
424001,31.775,65.021
424321,291.34,64.154
424641,188.22,69.103
424961,77.48,71.738
425281,332.53,69.917
425601,232.11,72.808
425921,123.67,77.474
426241,14.4,76.491
426561,272.68,76.911
426881,168.11,82.5074
427201,57.118,83.8079
427521,311.34,82.1862
427841,208.58,86.6155
428161,99.013,90.84532
428481,349.22,88.5524
428801,245.21,89.4124
429121,137.92,95.1304
429441,26.367,94.4485
429761,279.83,91.0854
430081,174.15,94.5145
430401,62.92,96.7391
430721,314.22,91.6416
431041,209.91,90.26713
431361,100.77,93.3822
431681,350.22,90.22249
432001,246.3,85.1115
432321,141.01,86.4526
432641,29.945,86.254
432961,283.96,80.5222
433281,182.18,79.058
433601,73.599,80.6172
433921,324.21,76.615
434241,222.93,72.709
434561,118.85,74.328
434881,8.0916,72.816
435201,263.58,67.587
435521,163.39,67.592
435841,54.986,68.282
436161,306.07,63.077
436481,206.49,60.319
436801,103.13,62.152
437121,352.78,58.481
437441,249.75,52.682
437761,151.52,54.041
438081,44.337,53.541
438401,297.55,46.138
438721,201.2,44.83
439041,99.663,48.351
439361,353.13,43.577
439681,255.46,38.325
440001,157.8,43.912
440321,52.247,45.568
440641,312.62,40.041
440961,216.35,42.925
441281,109.93,49.739
441601,5.5397,48.123
441921,269.12,47.34
442241,164.38,54.38
442561,55.239,56.921
442881,314.7,54.895
443201,214.17,59.063
443521,104.12,64.024
443841,357.96,62.692
444161,258.8,63.723
444481,152.2,69.224
444801,42.105,69.808
445121,300.23,68.645
445441,197.99,73.226
445761,87.551,76.242
446081,341.04,74.467
446401,240.22,77
446721,132.74,82.1245
447041,22.495,81.4713
447361,279.28,81.3745
447681,175.03,87.1104
448001,64.013,89.01321
448321,316.62,86.6972
448641,213.04,90.2303
448961,103.69,94.9595
449281,353.1,92.2619
449601,248.11,91.2485
449921,140.74,96.1907
450241,29.109,95.7822
450561,282.34,90.87816
450881,177.1,92.3449
451201,66.181,94.5071
451521,317.47,89.34042
451841,214.12,86.362
452161,106.2,88.7137
452481,355.48,86.196
452801,251.88,80.7255
453121,148.26,81.3158
453441,37.732,81.5391
453761,291.02,76.237
454081,190.26,74.316
454401,83.049,76.015
454721,332.95,72.509
455041,231.37,68.312
455361,128.87,69.765
455681,18.454,68.608
456001,272.71,63.064
456321,173.53,62.569
456641,66.633,63.523
456961,317.01,58.059
457281,217.27,54.433
457601,116.09,56.562
457921,6.7768,53.276
458241,263.16,46.426
458561,166.72,47.945
458881,61.748,49.048
459201,316.17,41.876
459521,220.61,40.084
459841,119.99,45.736
460161,14.72,43.427
460481,277.96,38.53
460801,179.15,44.564
461121,72.235,48.686
461441,331.47,45.076
461761,234.48,47.296
462081,126.85,54.426
462401,20.202,54.3
462721,282.21,53.429
463041,178.15,59.486
463361,67.851,62.465
463681,325.24,60.601
464001,225.14,63.892
464321,115.64,68.717
464641,7.9009,67.624
464961,267.95,68.13
465281,162.6,73.43
465601,51.96,74.398
465921,308.55,73.028
466241,206.78,77.408
466561,96.877,80.971
466881,348.87,79.259
467201,247.15,81.3509
467521,140.41,86.9878
467841,29.44,86.6478
468161,284.59,85.6911
468481,180.12,91.1437
468801,69.161,93.6324
469121,320.53,90.35468
469441,216.12,92.2639
469761,106.81,97.0034
470081,355.9,94.0925
470401,250.61,91.027
470721,143.58,94.5645
471041,32.012,94.4856
471361,285.41,88.7029
471681,181.27,88.3938
472001,71.08,90.34535
472321,322.13,85.6465
472641,219.72,81.7549
472961,113.37,83.5719
473281,2.5135,81.7168
473601,258.68,76.289
473921,156.61,76.413
474241,46.863,77.033
474561,299.13,72.102
474881,198.95,69.777
475201,93.233,71.571
475521,342.64,68.379
475841,240.33,63.723
476161,139.39,64.928
476481,29.778,64.052
476801,282.82,57.963
477121,184.48,56.866
477441,79.572,58.268
477761,329.99,52.647
478081,230.01,47.982
478401,131.15,50.796
478721,23.677,48.656
479041,280.52,41.131
479361,185.3,42.909
479681,81.807,46.434
480001,337.9,40.861
480321,242.85,38.817
480641,141.17,46.037
480961,35.241,46.511
481281,297.88,42.703
481601,198.16,48.119
481921,89.465,53.541
482241,346.41,51.415
482561,248.76,52.921
482881,141.19,59.575
483201,32.638,60.211
483521,292.99,59.135
483841,189.99,64.294
484161,79.303,67.44
484481,334.87,65.613
484801,234.91,68.246
485121,126.37,73.072
485441,17.39,72.252
485761,276.39,72.359
486081,172.09,77.673
486401,61.233,79.148
486721,316.19,77.589
487041,214.33,81.7711
487361,105.05,86.0026
487681,355.7,84.2657
488001,252.68,85.5777
488321,146.25,91.5264
488641,34.841,91.4782
488961,288.53,89.22028
489281,183.55,93.6553
489601,72.644,96.5738
489921,323.37,92.3598
490241,218.66,92.1367
490561,109.54,96.2651
490881,358.58,93.5202
491201,253.61,88.8157
491521,147.6,90.80362
491841,36.267,91.0266
492161,289.71,85.1345
492481,186.94,83.5889
492801,77.879,85.3849
493121,328.42,81.3695
493441,226.54,77.083
493761,121.85,78.595
494081,11.024,77.332
494401,266.45,72.027
494721,165.65,71.774
495041,56.925,72.72
495361,308.12,67.972
495681,208.08,65.138
496001,104.01,66.952
496321,353.33,63.928
496641,250,58.576
496961,150.65,59.502
497281,42.442,59.027
497601,294.67,52.291
497921,197.04,50.515
498241,94.506,52.834
498561,346.02,47.632
498881,246.2,41.938
499201,149.17,45.833
499521,43.528,45.887
499841,301.92,38.813
500161,206.89,40.648
500481,102.91,46.627
500801,359.16,43.596
501121,263.78,41.684
501441,160.64,49.108
501761,52.801,51.605
502081,313.47,48.857
502401,213.68,53.215
502721,104.08,58.91
503041,358.71,57.626
503361,260.3,58.48
503681,153.65,64.472
504001,43.826,65.486
504321,302.58,64.158
504641,200.54,68.654
504961,90.043,71.987
505281,343.99,70.223
505601,243.79,72.38
505921,136.34,77.415
506241,26.395,76.957
506561,284.04,76.708
506881,180.4,82.1377
507201,69.578,84.2245
507521,322.86,82.3547
507841,220.36,86.0719
508161,111.56,90.9603
508481,1.1479,89.06556
508801,256.75,89.04805
509121,150.22,94.75
509441,38.624,95.0165
509761,291.4,91.2108
510081,186.16,93.8869
510401,75.345,96.8923
510721,325.93,92.1855
511041,221.63,89.8858
511361,113.26,93.0247
511681,2.254,90.75569
512001,257.76,85.1861
512321,153.25,85.9293
512641,42.422,86.4348
512961,295.47,80.9282
513281,193.92,78.67
513601,86.239,80.4404
513921,336.18,77.085
514241,234.27,72.619
514561,131.18,73.92
514881,20.64,73.132
515201,274.96,67.822
515521,175.14,67.131
515841,67.717,68.311
516161,318.02,63.542
516481,217.74,60.011
516801,115.54,61.838
517121,5.3857,58.998
517441,261.01,52.728
517761,163.3,53.44
518081,57.103,53.812
518401,309.47,46.701
518721,212.47,44.191
519041,112.15,48.078
519361,5.5088,44.392
519681,266.72,38.23
520001,170.04,43.121
520321,64.735,45.989
520641,323.95,40.672
520961,228.35,42.203
521281,122.64,49.534
521601,17.215,48.827
521921,280.48,47.204
522241,177.08,53.826
522561,67.527,57.309
522881,325.87,55.201
523201,226.3,58.545
523521,116.83,64.028
523841,9.5699,63.168
524161,270.25,63.454
524481,164.85,68.922
524801,54.325,70.234
525121,311.5,68.702
525441,210.12,72.77
525761,100.18,76.445
526081,352.65,74.817
526401,251.77,76.588
526721,145.32,82.003
527041,34.641,81.9645
527361,290.69,81.2363
527681,187.16,86.6543
528001,76.511,89.40796
528321,328.26,86.9787
528641,224.76,89.66696
528961,116.15,94.939
529281,5.0989,92.8581
529601,259.68,91.0055
529921,152.99,95.6756
530241,41.376,96.2701
530561,293.91,91.1574
530881,189.08,91.7627
531201,78.664,94.4872
531521,329.21,89.908433
531841,225.74,86.112
532161,118.69,88.3035
532481,7.6477,86.6306
532801,263.28,80.8892
533121,160.37,80.8266
533441,50.333,81.6363
533761,302.61,76.66
534081,201.84,73.982
534401,95.662,75.792
534721,345.12,72.96
535041,242.64,68.279
535361,141.05,69.329
535681,31.129,68.892
536001,284.2,63.354
536321,185.1,62.096
536641,79.328,63.494
536961,329.19,58.59
537281,228.43,54.146
537601,128.33,56.145
537921,19.492,53.823
538241,274.56,46.605
538561,178.36,47.222
538881,74.436,49.214
539201,328.19,42.634
539521,231.94,39.484
539841,132.48,45.269
540161,26.961,44.193
540481,289.21,38.686
540801,191.52,43.749
541121,84.749,48.912
541441,342.76,45.723
541761,246.34,46.773
542081,139.63,54.128
542401,32.031,54.883
542721,293.45,53.414
543041,190.72,58.967
543361,80.293,62.755
543681,336.52,60.926
544001,237.03,63.439
544321,128.38,68.665
544641,19.693,68.088
544961,279.31,67.916
545281,175.11,73.097
545601,64.323,74.795
545921,319.91,73.141
546241,218.71,76.933
546561,109.52,81.1267
546881,0.64905,79.664
547201,258.64,80.9589
547521,152.85,86.7783
547841,41.7,87.1727
548161,296.07,85.6482
548481,192.12,90.59198
548801,81.644,93.9632
549121,332.27,90.76763
549441,227.83,91.7384
549761,119.22,96.8063
550081,7.9325,94.7199
550401,262.18,90.94216
550721,155.82,93.9856
551041,44.329,94.8292
551361,296.96,89.09312
551681,193.17,87.9012
552001,83.64,90.20022
552321,333.94,86.1856
552641,231.22,81.6145
552961,125.81,83.1452
553281,14.846,82.0664
553601,270.05,76.513
553921,168.56,75.952
554241,59.544,77.07
554561,310.85,72.538
554881,210.38,69.488
555201,105.77,71.303
555521,355.01,68.822
555841,251.58,63.743
556161,151.39,64.454
556481,42.534,64.307
556801,294.47,58.328
557121,195.87,56.368
557441,92.179,58.157
557761,342.39,53.274
558081,241.14,47.741
558401,143.24,50.235
558721,36.39,49.196
559041,292.08,41.525
559361,196.94,42.088
559681,94.423,46.426
560001,349.82,41.724
560321,254.29,38.402
560641,153.75,45.427
560961,47.429,47.117
561281,309.03,43.031
561601,210.53,47.4
561921,102.08,53.609
562241,357.8,52.007
562561,260.4,52.564
562881,153.97,59.237
563201,44.658,60.7
563521,304.2,59.189
563841,202.37,63.807
564161,91.866,67.659
564481,346.28,65.958
564801,246.61,67.835
565121,139.08,72.971
565441,29.359,72.715
565761,287.71,72.197
566081,184.43,77.299
566401,73.705,79.522
566721,327.67,77.77
567041,226.11,81.2698
567361,117.65,86.0977
567681,7.6198,84.7405
568001,264.17,85.2298
568321,158.56,91.1931
568641,47.163,92.0196
568961,300.08,89.31073
569281,195.49,93.0382
569601,85.093,96.7729
569921,335.16,92.8908
570241,230.35,91.7154
570561,121.96,95.9097
570881,10.638,94.1003
571201,265.13,88.8848
571521,159.8,90.23405
571841,48.69,91.2184
572161,301.25,85.58
572481,198.71,83.1904
572801,90.483,85.1666
573121,340.36,81.8606
573441,237.93,77.026
573761,134.19,78.161
574081,23.521,77.619
574401,277.84,72.298
574721,177.43,71.332
575041,69.635,72.704
575361,320.03,68.428
575681,219.38,64.888
576001,116.43,66.629
576321,5.8805,64.376
576641,261.27,58.658
576961,162.47,58.97
577281,55.219,59.243
577601,306.55,52.772
577921,208.28,49.982
578241,106.99,52.598
578561,358.54,48.357
578881,257.4,41.818
579201,161.2,45.103
579521,56.148,46.334
579841,313.49,39.438
580161,218.66,39.849
580481,115.54,46.424
580801,10.955,44.407
581121,275.15,41.516
581441,173.3,48.461
581761,65.079,52.034
582081,324.61,49.246
582401,225.87,52.63
582721,116.79,58.874
583041,10.272,58.16
583361,271.75,58.231
583681,166.35,64.117
584001,56.026,65.91
584321,313.81,64.262
584641,212.71,68.186
584961,102.68,72.15
585281,355.56,70.595
585601,255.35,72
585921,148.97,77.263
586241,38.526,77.426
586561,295.39,76.603
586881,192.57,81.707
587201,82.113,84.5758
587521,334.47,82.6208
587841,232.04,85.5482
588161,124.08,90.95861
588481,13.186,89.61794
588801,268.27,88.7885
589121,162.43,94.2758
589441,50.956,95.5219
589761,303,91.4573
590081,198.08,93.2749
590401,87.794,96.9112
590721,337.73,92.7789
591041,233.27,89.60602
591361,125.69,92.5794
591681,14.395,91.2306
592001,269.21,85.3725
592321,165.36,85.4058
592641,54.967,86.5107
592961,307.07,81.389
593281,205.54,78.35
593601,98.834,80.1771
593921,348.3,77.534
594241,245.58,72.628
594561,143.38,73.475
594881,33.271,73.372
595201,286.44,68.136
595521,186.75,66.7
595841,80.405,68.241
596161,330.14,64.031
596481,228.95,59.794
596801,127.81,61.445
597121,18.079,59.459
597441,272.39,52.899
597761,174.92,52.824
598081,69.834,53.957
598401,321.57,47.346
598721,223.66,43.65
599041,124.54,47.667
599361,17.988,45.152
599681,278.03,38.335
600001,182.16,42.274
600321,77.289,46.259
600641,335.38,41.408
600961,240.18,41.578
601281,135.36,49.189
601601,29.052,49.5
601921,291.71,47.216
602241,189.69,53.219
602561,79.951,57.6
602881,337.1,55.599
603201,238.24,58.067
603521,129.58,63.927
603841,21.323,63.662
604161,281.59,63.276
604481,177.42,68.552
604801,66.679,70.612
605121,322.81,68.855
605441,222.08,72.306
605761,112.85,76.558
606081,4.3877,75.224
606401,263.24,76.236
606721,157.82,81.7868
607041,46.908,82.4471
607361,302.11,81.205
607681,199.16,86.1491
608001,89.054,89.71774
608321,340,87.3531
608641,236.4,89.15267
608961,128.58,94.7901
609281,17.199,93.4683
609601,271.23,90.88392
609921,165.16,95.0962
610241,53.712,96.6623
610561,305.52,91.544
610881,200.96,91.2266
611201,91.163,94.3414
611521,341.04,90.49273
611841,237.29,85.9691
612161,131.1,87.8314
612481,19.929,86.9915
612801,274.69,81.1512
613121,172.35,80.3528
613441,62.972,81.6343
613761,314.31,77.12
614081,213.32,73.725
614401,108.2,75.492
614721,357.43,73.378
615041,253.92,68.344
615361,153.09,68.867
615681,43.851,69.092
616001,295.82,63.719
616321,196.53,61.667
616641,91.945,63.36
616961,341.54,59.134
617281,239.58,53.97
617601,140.43,55.651
617921,32.254,54.288
618241,286.13,46.927
618561,189.85,46.506
618881,87.076,49.23
619201,340.37,43.442
619521,243.21,39.033
619841,144.88,44.671
620161,39.311,44.864
620481,300.46,39.031
620801,203.77,42.922
621121,97.347,48.991
621441,354.17,46.428
621761,258.02,46.366
622081,152.4,53.718
622401,44.023,55.421
622721,304.62,53.521
623041,203.16,58.422
623361,92.849,62.95
623681,347.88,61.324
624001,248.76,63.034
624321,141.11,68.517
624641,31.632,68.558
624961,290.61,67.795
625281,187.51,72.706
625601,76.798,75.135
625921,331.33,73.348
626241,230.5,76.463
626561,122.17,81.1866
626881,12.548,80.1162
627201,270.08,80.6444
627521,165.21,86.4726
627841,54.061,87.6695
628161,307.58,85.7205
628481,204.01,90.013817
628801,94.147,94.1838
629121,344.09,91.2613
629441,239.47,91.2924
629761,131.59,96.4857
630081,20.054,95.3268
630401,273.73,90.98394
630721,167.98,93.3781
631041,56.716,95.0577
631361,308.56,89.56704
631681,204.97,87.4745
632001,96.195,89.948512
632321,345.86,86.7132
632641,242.67,81.5802
632961,138.14,82.6759
633281,27.288,82.3365
633601,281.48,76.823
633921,180.39,75.518
634241,72.227,77.011
634561,322.72,72.998
634881,221.73,69.283
635201,118.2,70.962
635521,7.5017,69.223
635841,262.87,63.865
636161,163.25,63.963
636481,55.297,64.466
636801,306.3,58.767
637121,207.15,55.93
637441,104.68,57.933
637761,354.93,53.893
638081,252.32,47.64
638401,155.18,49.602
638721,49.122,49.618
639041,303.81,42.066
639361,208.43,41.311
639681,107.01,46.256
640001,1.8723,42.589
640321,265.63,38.171
640641,166.27,44.715
640961,59.748,47.611
641281,320.19,43.502
641601,222.74,46.712
641921,114.77,53.544
642241,9.3251,52.627
642561,271.87,52.319
642881,166.7,58.813
643201,56.833,61.137
643521,315.38,59.348
643841,214.59,63.311
644161,104.51,67.785
644481,357.81,66.364
644801,258.17,67.48
645121,151.75,72.779
645441,41.469,73.171
645761,299.02,72.131
646081,196.65,76.875
646401,86.261,79.83
646721,339.22,78.041
647041,237.77,80.7888
647361,130.23,86.0869
647681,19.663,85.2501
648001,275.62,84.9789
648321,170.76,90.76857
648641,59.562,92.5074
648961,311.69,89.51933
649281,207.34,92.428
649601,97.548,96.8404
649921,347.03,93.4787
650241,241.98,91.3965
650561,134.33,95.4552
650881,22.792,94.6246
651201,276.64,89.07348
651521,171.91,89.66576
651841,61.177,91.294
652161,312.88,86.0826
652481,210.38,82.8687
652801,103.05,84.86
653121,352.44,82.3218
653441,249.29,77.072
653761,146.4,77.698
654081,36.105,77.824
654401,289.33,72.643
654721,189.09,70.929
655041,82.31,72.593
655361,332.09,68.896
655681,230.63,64.728
656001,128.72,66.24
656321,18.528,64.768
656641,272.65,58.846
656961,174.13,58.433
657281,67.963,59.347
657601,318.62,53.322
657921,219.45,49.535
658241,119.35,52.241
658561,11.164,49.039
658881,268.7,41.875
659201,173.07,44.317
659521,68.789,46.634
659841,325.19,40.181
660161,230.29,39.144
660481,128.17,46.067
660801,22.9,45.181
661121,286.41,41.526
661441,185.89,47.752
661761,77.49,52.349
662081,335.8,49.736
662401,237.87,52.098
662721,129.55,58.722
663041,21.984,58.703
663361,283.08,58.085
663681,178.97,63.695
664001,68.366,66.275
664321,325.07,64.462
664641,224.72,67.718
664961,115.38,72.221
665281,7.257,71.017
665601,266.79,71.685
665921,161.53,77.023
666241,50.785,77.877
666561,306.76,76.599
666881,204.6,81.2342
667201,94.701,84.8468
667521,346.17,82.9724
667841,243.63,85.0678
668161,136.55,90.83934
668481,25.332,90.18644
668801,279.78,88.6441
669121,174.54,93.73
669441,63.349,95.9416
669761,314.66,91.8149
670081,209.91,92.7046
670401,100.25,96.7952
670721,349.62,93.3963
671041,244.85,89.43965
671361,138.06,92.0663
671681,26.641,91.6255
672001,280.68,85.6633
672321,177.36,84.9042
672641,67.556,86.4792
672961,318.77,81.8838
673281,217.07,78.114
673601,111.36,79.839
673921,0.56378,77.94
674241,256.89,72.735
674561,155.44,73.013
674881,45.956,73.526
675201,298.05,68.516
675521,198.24,66.32
675841,93.024,68.076
676161,342.42,64.522
676481,240.14,59.679
676801,139.93,60.989
677121,30.83,59.846
677441,283.93,53.187
677761,186.39,52.219
678081,82.502,53.971
678401,333.85,48.042
678721,234.81,43.236
679041,136.81,47.132
679361,30.546,45.826
679681,289.41,38.634
680001,194.14,41.405
680321,89.889,46.37
680641,346.94,42.211
680961,251.83,41.084
681281,148.08,48.716
681601,41.048,50.115
681921,302.87,47.374
682241,202.18,52.587
682561,92.493,57.782
682881,348.41,56.069
683201,250.01,57.652
683521,142.35,63.726
683841,33.23,64.152
684161,292.86,63.197
684481,189.87,68.129
684801,79.151,70.924
685121,334.18,69.097
685441,233.9,71.854
685761,125.54,76.576
686081,16.255,75.67
686401,274.63,75.961
686721,170.23,81.4846
687041,59.284,82.8989
687361,313.56,81.2811
687681,211.04,85.6177
688001,101.62,89.928447
688321,351.83,87.8046
688641,247.97,88.7096
688961,140.94,94.5192
689281,29.393,94.0665
689601,282.78,90.88843
689921,177.25,94.4786
690241,66.104,96.9401
690561,317.19,92.0221
690881,212.75,90.75886
691201,103.66,94.0773
691521,352.98,91.0671
691841,248.79,85.9402
692161,143.42,87.3179
692481,32.315,87.2629
692801,286.15,81.5002
693121,184.21,79.915
693441,75.621,81.5339
693761,326.15,77.597
694081,224.72,73.556
694401,120.63,75.125
694721,9.8691,73.746
695041,265.24,68.506
695361,164.97,68.399
695681,56.59,69.199
696001,307.61,64.144
696321,207.87,61.301
696641,104.46,63.127
696961,354.02,59.666
697281,250.77,53.912
697601,152.36,55.099
697921,45.034,54.652
698241,297.87,47.376
698561,201.2,45.827
698881,99.645,49.096
699201,352.68,44.263
699521,254.45,38.757
699841,157.18,43.962
700161,51.755,45.417
700481,311.76,39.543
700801,215.88,42.123
701121,110,48.918
701441,5.7144,47.158
701761,269.52,46.093
702081,165.15,53.214
702401,56.174,55.891
702721,315.76,53.747
703041,215.45,57.874
703361,105.5,63.042
703681,359.36,61.777
704001,260.33,62.697
704321,153.83,68.278
704641,43.72,69.013
704961,301.87,67.771
705281,199.78,72.271
705601,89.365,75.404
705921,342.84,73.638
706241,242.16,76.018
706561,134.81,81.1478
706881,24.576,80.5962
707201,281.48,80.4214
707521,177.45,86.0837
707841,66.507,88.117
708161,319.15,85.9041
708481,215.8,89.43543
708801,106.65,94.2833
709121,356.01,91.8151
709441,251.06,90.94401
709761,143.9,96.0569
710081,32.262,95.8859
710401,285.29,91.1508
710721,180.04,92.7681
711041,69.158,95.1605
711361,320.23,90.10459
711681,216.67,87.1317
712001,108.72,89.60203
712321,357.91,87.2054
712641,254.08,81.6542
712961,150.36,82.1837
713281,39.819,82.5159
713601,292.97,77.203
713921,192.08,75.132
714241,84.884,76.859
714561,334.74,73.461
714881,233.03,69.171
715201,130.51,70.563
715521,20.099,69.564
715841,274.25,64.082
716161,174.95,63.477
716481,68.036,64.523
716801,318.31,59.258
717121,218.35,55.572
717441,117.06,57.605
717761,7.5692,54.475
718081,263.6,47.685
718401,166.95,48.921
718721,61.848,49.909
719041,315.71,42.725
719361,219.81,40.614
719681,119.53,45.93
720001,14.056,43.42
720321,276.91,38.139
720641,178.7,43.928
720961,72.18,47.975
721281,331.41,44.089
721601,234.77,46.087
721921,127.52,53.347
722241,21.006,53.247
722561,283.21,52.195
722881,179.37,58.322
723201,69.152,61.502
723521,326.59,59.607
723841,226.65,62.826
724161,117.22,67.813
724481,9.4646,66.812
724801,269.61,67.198
725121,164.36,72.505
725441,53.716,73.603
725761,310.33,72.164
726081,208.72,76.416
726401,98.879,80.0574
726721,350.89,78.389
727041,249.33,80.35
727361,142.76,85.9699
727681,31.825,85.7729
728001,287.08,84.8353
728321,182.86,90.27206
728641,72.021,92.92
728961,323.36,89.83706
729281,219.1,91.8511
729601,109.99,96.7727
729921,358.99,94.099
730241,253.57,91.193
730561,146.63,94.9228
730881,35.037,95.0685
731201,288.17,89.37439
731521,183.9,89.12262
731841,73.707,91.2509
732161,324.59,86.62
732481,221.96,82.6382
732801,115.56,84.4782
733121,4.6533,82.7326
733441,260.65,77.218
733761,158.48,77.227
734081,48.749,77.938
734401,300.93,73.046
734721,200.62,70.583
735041,94.924,72.393
735361,344.31,69.357
735681,241.87,64.667
736001,140.87,65.798
736321,31.243,65.089
736641,284.16,59.132
736961,185.64,57.914
737281,80.648,59.336
737601,330.87,53.914
737921,230.58,49.196
738241,131.58,51.776
738561,23.855,49.649
738881,280.13,42.105
739201,184.8,43.506
739521,81.428,46.777
739841,337.03,41.003
740161,241.8,38.57
740481,140.77,45.568
740801,34.99,45.887
741121,297.6,41.712
741441,198.36,47.012
741761,90.016,52.538
742081,347.07,50.302
742401,249.69,51.644
742721,142.33,58.461
743041,33.854,59.232
743361,294.33,58.049
743681,191.48,63.225
744001,80.83,66.566
744321,336.39,64.75
744641,236.57,67.273
744961,128.1,72.196
745281,19.091,71.469
745601,278.16,71.45
745921,174,76.706
746241,63.164,78.292
746561,318.16,76.696
746881,216.49,80.7402
747201,107.32,85.0257
747521,357.99,83.394
747841,255.15,84.652
748161,148.95,90.60698
748481,37.58,90.7471
748801,291.3,88.6202
749121,186.56,93.1378
749441,75.785,96.2557
749761,326.38,92.2689
750081,221.66,92.1997
750401,112.68,96.5503
750721,1.6027,94.0105
751041,256.4,89.394
751361,150.34,91.5079
751681,38.981,91.9223
752001,292.19,86.0465
752321,189.24,84.4457
752641,80.16,86.3424
752961,330.59,82.3901
753281,228.52,77.972
753601,123.79,79.439
753921,12.951,78.288
754241,268.24,72.937
754561,167.36,72.554
754881,58.665,73.587
755201,309.8,68.944
755521,209.62,66.007
755841,105.55,67.822
756161,354.84,64.994
756481,251.36,59.672
756801,151.89,60.489
757121,43.608,60.142
757441,295.63,53.579
757761,197.74,51.652
758081,95.085,53.853
758401,346.27,48.756
758721,245.96,42.97
759041,148.93,46.494
759361,43.161,46.388
759681,300.9,39.111
760001,205.98,40.553
760321,102.51,46.318
760641,358.65,43.044
760961,263.33,40.747
761281,160.78,48.134
761601,53.2,50.648
761921,314,47.67
762241,214.53,51.956
762561,105.13,57.847
762881,359.84,56.591
763201,261.61,57.319
763521,155.1,63.431
763841,45.29,64.617
764161,304.09,63.22
764481,202.19,67.671
764801,91.723,71.158
765121,345.65,69.417
765441,245.57,71.434
765761,138.22,76.5
766081,28.259,76.136
766401,285.99,75.776
766721,182.52,81.109
767041,71.756,83.3008
767361,325.09,81.4606
767681,222.81,85.084
768001,114.18,90.030017
768321,3.7732,88.314
768641,259.5,88.3563
768961,153.23,94.1388
769281,41.672,94.6266
769601,294.35,91.0186
769921,189.24,93.8504
770241,78.533,97.0901
770561,328.93,92.5722
770881,224.46,90.37885
771201,116.12,93.7077
771521,5.0198,91.6054
771841,260.26,86.0271
772161,155.64,86.7846
772481,44.789,87.4335
772801,297.67,81.9207
773121,195.94,79.532
773441,88.252,81.3395
773761,338.14,78.069
774081,236.06,73.483
774401,132.95,74.708
774721,22.417,74.049
775041,276.63,68.756
775361,176.72,67.945
775681,69.314,69.21
776001,319.56,64.609
776321,219.12,61.014
776641,116.86,62.804
776961,6.6281,60.162
777281,262.05,53.977
777601,164.13,54.512
777921,57.803,54.901
778241,309.81,47.928
778561,212.45,45.217
778881,112.12,48.818
779201,5.1126,45.061
779521,265.7,38.673
779841,169.35,43.17
780161,64.274,45.832
780481,323.14,40.193
780801,227.83,41.388
781121,122.7,48.695
781441,17.418,47.882
781761,280.87,45.97
782081,177.84,52.634
782401,68.472,56.276
782721,326.93,54.079
783041,227.57,57.348
783361,118.22,63.027
783681,10.971,62.265
784001,271.77,62.441
784321,166.48,67.96
784641,55.95,69.433
784961,313.14,67.846
785281,211.89,71.812
785601,102,75.59
785921,354.46,73.998
786241,253.71,75.617
786561,147.39,81.0114
786881,36.732,81.0831
